"FACT_LOAN_ID","LOAN_AMOUNT","INT_RATE","INSTALLMENT","TOTAL_PAYMENT","DTI","APPLICATION_TYPE","DIM_LOAN_ID","BORROWER_ID","STATE_CODE","ISSUE_DATE_ID","LAST_PAYMENT_DATE_ID","NEXT_PAYMENT_DATE_ID","LAST_CREDIT_PULL_DATE_ID"
472180,16000,0.0705,494.4,17719,0.0694,"INDIVIDUAL","7","596143","MN",10-JAN-2021,12-JUL-2021,12-AUG-2021,15-FEB-2021
864280,2500,0.0542,75.4,2512,0.092,"INDIVIDUAL","7","1077447","NY",11-AUG-2021,11-OCT-2021,11-NOV-2021,11-AUG-2021
986915,3000,0.0751,93.34,3360,0.0335,"INDIVIDUAL","105","1210906","MI",11-OCT-2021,14-OCT-2021,14-NOV-2021,16-MAY-2021
664738,2000,0.0692,61.69,2142,0.1447,"INDIVIDUAL","105","849947","CO",11-FEB-2021,12-MAY-2021,12-JUN-2021,15-APR-2021
361916,4800,0.08,150.42,4832,0.1781,"INDIVIDUAL","105","370824","NY",08-NOV-2021,08-DEC-2021,08-JAN-2022,08-DEC-2021
771076,4800,0.0749,149.29,5374,0.1393,"INDIVIDUAL","247","972813","OH",11-JUN-2021,14-JUN-2021,14-JUL-2021,14-JUN-2021
806215,7000,0.0849,220.95,7145,0.0177,"INDIVIDUAL","359","998690","VA",11-JUL-2021,11-OCT-2021,11-NOV-2021,12-MAR-2021
600776,3000,0.0579,90.99,3263,0.1115,"INDIVIDUAL","96","771025","CT",10-OCT-2021,13-APR-2021,13-MAY-2021,16-APR-2021
588608,3500,0.0676,107.69,3742,0.2494,"INDIVIDUAL","96","756206","TX",10-OCT-2021,12-JAN-2021,12-FEB-2021,12-FEB-2021
449788,10000,0.0859,316.11,11380,0.072,"INDIVIDUAL","247","552711","PA",09-OCT-2021,12-OCT-2021,12-NOV-2021,16-MAY-2021
1035631,5000,0.079,156.46,5185,0.1723,"INDIVIDUAL","247","1265281","MI",11-DEC-2021,12-JUN-2021,12-JUL-2021,16-MAY-2021
472505,8000,0.074,248.48,8930,0.0044,"INDIVIDUAL","96","596653","CA",10-JAN-2021,12-SEP-2021,12-OCT-2021,14-APR-2021
652118,6200,0.0542,187,6732,0.0297,"INDIVIDUAL","7","834068","VA",11-JAN-2021,14-FEB-2021,14-MAR-2021,16-MAR-2021
505408,2000,0.0639,61.2,2121,0.0119,"INDIVIDUAL","7","651233","MN",10-JUN-2021,12-FEB-2021,12-MAR-2021,13-JAN-2021
471360,11500,0.0705,355.35,12580,0.1638,"INDIVIDUAL","7","595085","AR",10-JAN-2021,11-NOV-2021,11-DEC-2021,11-DEC-2021
450454,5600,0.0774,174.83,6293,0.0668,"INDIVIDUAL","105","554033","CA",09-NOV-2021,12-OCT-2021,12-NOV-2021,13-MAR-2021
740349,3500,0.0729,108.54,3522,0.1365,"INDIVIDUAL","247","938040","CA",11-APR-2021,11-JUN-2021,11-JUL-2021,11-JUN-2021
388737,15000,0.08,470.05,16559,0.1711,"INDIVIDUAL","105","422393","OR",09-APR-2021,11-JAN-2021,11-FEB-2021,16-APR-2021
727311,3000,0.0766,93.54,3383,0.166,"INDIVIDUAL","359","922807","CA",11-APR-2021,14-MAY-2021,14-JUN-2021,14-MAY-2021
629917,4350,0.0579,131.93,4536,0.0185,"INDIVIDUAL","96","807060","OR",10-DEC-2021,11-OCT-2021,11-NOV-2021,11-OCT-2021
583684,4150,0.0676,127.69,4597,0.0568,"INDIVIDUAL","96","750023","FL",10-SEP-2021,13-OCT-2021,13-NOV-2021,13-OCT-2021
348105,7000,0.08,219.36,7833,0.0777,"INDIVIDUAL","105","349026","VA",08-MAY-2021,10-SEP-2021,10-OCT-2021,13-JUN-2021
732993,7000,0.0766,218.26,7857,0.0095,"INDIVIDUAL","359","929259","TX",11-APR-2021,14-MAY-2021,14-JUN-2021,16-MAY-2021
549244,4500,0.0676,138.46,4774,0.1139,"INDIVIDUAL","96","708032","TX",10-JUL-2021,12-APR-2021,12-MAY-2021,12-MAR-2021
702817,5000,0.0692,154.21,5551,0.056,"INDIVIDUAL","105","894687","NY",11-MAR-2021,14-APR-2021,14-MAY-2021,14-MAR-2021
636020,4900,0.0617,149.45,5290,0.0371,"INDIVIDUAL","105","814771","TX",10-DEC-2021,12-OCT-2021,12-NOV-2021,16-MAY-2021
388500,10000,0.0768,311.91,11229,0,"INDIVIDUAL","96","422006","FL",09-APR-2021,12-APR-2021,12-MAY-2021,12-APR-2021
434127,6125,0.0774,191.22,6403,0.1286,"INDIVIDUAL","105","517674","CA",09-AUG-2021,10-JUL-2021,10-AUG-2021,10-JUL-2021
359428,10000,0.08,313.37,11281,0.0648,"INDIVIDUAL","105","366625","CA",08-NOV-2021,11-NOV-2021,11-DEC-2021,11-NOV-2021
356125,5000,0.0863,110.7,3985,0.0171,"INDIVIDUAL","359","361181","CA",08-OCT-2021,11-OCT-2021,11-NOV-2021,15-DEC-2021
403285,8000,0.0963,256.76,9036,0.0756,"INDIVIDUAL","359","448561","FL",09-MAY-2021,11-APR-2021,11-MAY-2021,13-APR-2021
869736,2425,0.0849,76.55,2752,0.2487,"INDIVIDUAL","359","1083658","TX",11-SEP-2021,14-JAN-2021,14-FEB-2021,15-JAN-2021
792705,5600,0.0599,170.34,6132,0.0847,"INDIVIDUAL","96","997144","MA",11-JUN-2021,14-JUL-2021,14-AUG-2021,14-JUL-2021
395226,8000,0.08,250.69,9025,0.1263,"INDIVIDUAL","105","434505","OH",09-APR-2021,12-MAY-2021,12-JUN-2021,12-MAY-2021
403806,3000,0.0963,96.29,3466,0.0536,"INDIVIDUAL","359","449570","NY",09-MAY-2021,12-JUN-2021,12-JUL-2021,15-JUN-2021
371814,10000,0.0932,319.47,10911,0.0178,"INDIVIDUAL","247","390093","HI",09-JAN-2021,10-MAR-2021,10-APR-2021,12-MAY-2021
601878,7500,0.0691,231.27,7914,0.2286,"INDIVIDUAL","359","772276","IL",10-OCT-2021,11-OCT-2021,11-NOV-2021,13-AUG-2021
471013,7500,0.0894,238.29,8579,0.0646,"INDIVIDUAL","359","594630","AL",10-JAN-2021,13-JAN-2021,13-FEB-2021,13-FEB-2021
468892,12000,0.0894,381.26,13726,0.01,"INDIVIDUAL","359","590940","CA",09-DEC-2021,13-JAN-2021,13-FEB-2021,12-DEC-2021
612578,5000,0.0691,154.18,5551,0.1666,"INDIVIDUAL","359","785477","MD",10-NOV-2021,13-DEC-2021,13-JAN-2022,13-NOV-2021
569568,4600,0.0788,143.9,4631,0.1038,"INDIVIDUAL","359","732666","NY",10-AUG-2021,10-OCT-2021,10-NOV-2021,10-OCT-2021
543168,12000,0.0788,375.38,12815,0.0523,"INDIVIDUAL","359","700814","PA",10-JUL-2021,11-AUG-2021,11-SEP-2021,16-MAY-2021
804831,6000,0.0542,180.96,6515,0.0348,"INDIVIDUAL","7","1010746","CA",11-JUL-2021,14-JUL-2021,14-AUG-2021,14-JUL-2021
843193,3600,0.0599,109.51,3702,0.1254,"INDIVIDUAL","96","1053961","NC",11-AUG-2021,12-FEB-2021,12-MAR-2021,13-NOV-2021
584344,4500,0.0751,140,4733,0.2254,"INDIVIDUAL","247","750832","CO",10-SEP-2021,11-SEP-2021,11-OCT-2021,16-MAY-2021
464824,9000,0.0894,285.95,10292,0.1635,"INDIVIDUAL","359","582795","VA",09-DEC-2021,12-NOV-2021,12-DEC-2021,16-MAY-2021
570124,1600,0.0639,48.96,1763,0.1364,"INDIVIDUAL","7","733441","IL",10-AUG-2021,13-SEP-2021,13-OCT-2021,15-MAR-2021
370875,6500,0.0963,208.62,7510,0.0918,"INDIVIDUAL","359","388091","CA",09-JAN-2021,12-JAN-2021,12-FEB-2021,13-OCT-2021
828978,7000,0.0749,217.72,7839,0.1064,"INDIVIDUAL","247","1038058","PA",11-AUG-2021,14-AUG-2021,14-SEP-2021,14-AUG-2021
831149,12000,0.0999,387.15,13851,0.0143,"INDIVIDUAL","506","1040357","MA",11-AUG-2021,14-JAN-2021,14-FEB-2021,14-JAN-2021
827814,3075,0.1059,100.08,3337,0.0796,"INDIVIDUAL","612","1036798","NJ",11-JUL-2021,12-JUL-2021,12-AUG-2021,12-SEP-2021
516551,7000,0.1062,227.92,8203,0.0424,"INDIVIDUAL","1625","667620","CT",10-MAY-2021,13-MAY-2021,13-JUN-2021,13-APR-2021
403469,3000,0.1221,99.95,3534,0.1189,"INDIVIDUAL","1479","448884","CA",09-MAY-2021,11-JUL-2021,11-AUG-2021,11-JUL-2021
1013989,1000,0.1171,33.08,1039,0.1527,"INDIVIDUAL","1625","1241339","CA",11-NOV-2021,12-APR-2021,12-MAY-2021,16-MAR-2021
754302,7100,0.0999,229.07,8246,0.0584,"INDIVIDUAL","506","954015","OR",11-MAY-2021,14-JUN-2021,14-JUL-2021,15-MAY-2021
794612,6000,0.1059,195.27,7030,0.1108,"INDIVIDUAL","612","999258","MA",11-JUN-2021,14-JUL-2021,14-AUG-2021,16-APR-2021
489469,5000,0.1062,162.8,5822,0.077,"INDIVIDUAL","1625","624526","CT",10-MAR-2021,12-SEP-2021,12-OCT-2021,16-MAR-2021
677567,8900,0.1,287.18,10338,0.0228,"INDIVIDUAL","612","865682","FL",11-FEB-2021,14-MAR-2021,14-APR-2021,16-MAY-2021
681644,4000,0.1037,129.77,4671,0.155,"INDIVIDUAL","1625","870699","CA",11-FEB-2021,14-MAR-2021,14-APR-2021,15-MAR-2021
457272,10000,0.1148,329.69,11865,0.005,"INDIVIDUAL","612","568335","CA",09-NOV-2021,12-OCT-2021,12-NOV-2021,13-OCT-2021
495471,14000,0.1062,455.84,16436,0.0128,"INDIVIDUAL","1625","634654","VA",10-MAR-2021,13-MAY-2021,13-JUN-2021,15-JAN-2021
881812,4000,0.0991,128.9,4637,0.146,"INDIVIDUAL","506","1096963","CA",11-SEP-2021,14-AUG-2021,14-SEP-2021,14-AUG-2021
810177,3500,0.0999,112.92,4065,0.1014,"INDIVIDUAL","506","1017070","UT",11-JUL-2021,14-JUL-2021,14-AUG-2021,16-MAY-2021
502013,12000,0.1099,392.83,14142,0.1054,"INDIVIDUAL","1379","645434","NJ",10-APR-2021,13-APR-2021,13-MAY-2021,15-NOV-2021
641270,4000,0.0925,127.67,4587,0.1435,"INDIVIDUAL","612","820864","FL",11-JAN-2021,13-SEP-2021,13-OCT-2021,16-MAY-2021
402728,12250,0.1126,402.58,14493,0.147,"INDIVIDUAL","612","447614","CA",09-MAY-2021,12-MAY-2021,12-JUN-2021,15-JUN-2021
460192,5600,0.1218,186.48,6648,0.06,"INDIVIDUAL","1379","574141","CA",09-DEC-2021,12-FEB-2021,12-MAR-2021,16-JAN-2021
797819,4200,0.1059,136.69,4913,0.1153,"INDIVIDUAL","612","1002865","GA",11-JUL-2021,14-JUN-2021,14-JUL-2021,14-JUN-2021
967719,3700,0.0991,119.24,3731,0.0614,"INDIVIDUAL","506","1188457","NY",11-OCT-2021,11-NOV-2021,11-DEC-2021,11-NOV-2021
985965,3300,0.1171,109.16,3929,0.0416,"INDIVIDUAL","1625","1209489","FL",11-OCT-2021,14-OCT-2021,14-NOV-2021,16-MAR-2021
508481,5500,0.1099,180.05,6482,0.1855,"INDIVIDUAL","1379","656090","IL",10-MAY-2021,13-MAY-2021,13-JUN-2021,13-MAY-2021
387566,12000,0.1221,399.78,12358,0.2033,"INDIVIDUAL","1479","420501","CA",09-MAR-2021,09-JUL-2021,09-AUG-2021,09-SEP-2021
348609,2500,0.1008,80.77,2907,0.0155,"INDIVIDUAL","1625","349851","MA",08-JUN-2021,11-JUN-2021,11-JUL-2021,11-JUN-2021
372872,8400,0.1126,276.06,9938,0.014,"INDIVIDUAL","612","392123","OH",09-JAN-2021,12-JAN-2021,12-FEB-2021,12-JAN-2021
355954,3000,0.1033,64.85,2334,0.09,"INDIVIDUAL","1625","360932","GA",08-SEP-2021,11-SEP-2021,11-OCT-2021,12-SEP-2021
441807,9000,0.1183,298.21,10804,0.0048,"INDIVIDUAL","1625","536216","MD",09-SEP-2021,12-NOV-2021,12-DEC-2021,12-OCT-2021
484417,7500,0.1099,245.52,8839,0.0683,"INDIVIDUAL","1379","616749","NV",10-FEB-2021,13-MAR-2021,13-APR-2021,13-MAR-2021
745794,9000,0.0999,290.37,9667,0.1112,"INDIVIDUAL","506","944419","DE",11-MAY-2021,12-MAR-2021,12-APR-2021,14-MAR-2021
441476,4800,0.1114,157.46,5669,0.0312,"INDIVIDUAL","506","535632","FL",09-SEP-2021,12-OCT-2021,12-NOV-2021,15-OCT-2021
499198,9500,0.0988,306,10796,0.137,"INDIVIDUAL","506","640599","TX",10-APR-2021,12-MAR-2021,12-APR-2021,16-MAY-2021
623786,5000,0.0925,159.59,5745,0.0893,"INDIVIDUAL","612","799415","IL",10-DEC-2021,13-DEC-2021,13-JAN-2022,15-JUL-2021
668426,3500,0.1037,113.55,3991,0.2164,"INDIVIDUAL","1625","854631","FL",11-FEB-2021,13-JAN-2021,13-FEB-2021,13-FEB-2021
470293,8400,0.1148,276.94,9970,0.2105,"INDIVIDUAL","612","593697","AZ",09-DEC-2021,13-JAN-2021,13-FEB-2021,16-MAY-2021
611203,2500,0.0888,79.36,2857,0.0623,"INDIVIDUAL","506","783808","MI",10-NOV-2021,13-DEC-2021,13-JAN-2022,16-MAY-2021
416365,8400,0.1189,278.58,9610,0.054,"INDIVIDUAL","1379","484841","TX",09-JUL-2021,10-DEC-2021,10-JAN-2022,10-DEC-2021
460657,1200,0.1253,40.16,1446,0.2369,"INDIVIDUAL","1479","575227","UT",09-NOV-2021,12-DEC-2021,12-JAN-2022,13-JUL-2021
445199,17000,0.1253,568.93,19046,0.1415,"INDIVIDUAL","1479","543489","VA",09-OCT-2021,11-JAN-2021,11-FEB-2021,14-MAY-2021
508406,3500,0.1136,115.19,4109,0.1139,"INDIVIDUAL","1479","655976","CA",10-APR-2021,12-SEP-2021,12-OCT-2021,14-AUG-2021
1018500,3600,0.1242,120.3,4331,0.092,"INDIVIDUAL","1379","1246948","NY",11-NOV-2021,14-DEC-2021,14-JAN-2022,15-JUL-2021
480331,2550,0.1136,83.93,3021,0.1842,"INDIVIDUAL","1479","610554","HI",10-JAN-2021,13-FEB-2021,13-MAR-2021,13-FEB-2021
349212,5000,0.1008,161.53,5713,0.1434,"INDIVIDUAL","1625","350763","VA",08-JUN-2021,10-JUL-2021,10-AUG-2021,13-FEB-2021
452094,4800,0.1253,160.64,5286,0.0205,"INDIVIDUAL","1479","557659","GA",09-OCT-2021,10-OCT-2021,10-NOV-2021,15-NOV-2021
643114,5600,0.0925,178.74,6256,0.06,"INDIVIDUAL","612","823060","TX",11-JAN-2021,12-OCT-2021,12-NOV-2021,16-MAY-2021
719263,8500,0.1037,275.76,9927,0.1184,"INDIVIDUAL","1625","913586","CA",11-APR-2021,14-APR-2021,14-MAY-2021,14-APR-2021
740758,7000,0.1149,230.8,8309,0.0836,"INDIVIDUAL","1379","938523","CA",11-SEP-2021,14-SEP-2021,14-OCT-2021,16-MAY-2021
820142,1800,0.1059,58.59,1816,0.2568,"INDIVIDUAL","612","1028341","NC",11-JUL-2021,11-SEP-2021,11-OCT-2021,14-JUN-2021
729952,6500,0.1,209.74,7475,0.2165,"INDIVIDUAL","612","925837","MD",11-APR-2021,13-AUG-2021,13-SEP-2021,13-AUG-2021
750212,6000,0.1149,197.83,7122,0.019,"INDIVIDUAL","1379","949517","MA",11-MAY-2021,14-MAY-2021,14-JUN-2021,15-NOV-2021
627854,4800,0.1036,155.7,5605,0.1603,"INDIVIDUAL","1479","804561","VA",10-DEC-2021,13-DEC-2021,13-JAN-2022,16-MAY-2021
476497,6250,0.1253,209.17,7530,0.2175,"INDIVIDUAL","1479","603653","MA",10-JAN-2021,13-JAN-2021,13-FEB-2021,16-APR-2021
458811,7500,0.1253,251,9028,0.1128,"INDIVIDUAL","1479","571384","PA",09-NOV-2021,12-SEP-2021,12-OCT-2021,12-SEP-2021
880239,6000,0.0603,182.62,6422,0.0225,"INDIVIDUAL","7","1095196","FL",11-SEP-2021,13-MAR-2021,13-APR-2021,13-APR-2021
701662,5375,0.0579,163.01,5868,0.1517,"INDIVIDUAL","96","893426","OK",11-MAR-2021,14-APR-2021,14-MAY-2021,15-MAR-2021
620935,9900,0.0654,303.61,10930,0.0806,"INDIVIDUAL","247","795814","MA",10-NOV-2021,13-DEC-2021,13-JAN-2022,13-DEC-2021
1030418,2500,0.0603,76.09,2717,0.0775,"INDIVIDUAL","7","1259806","NC",11-NOV-2021,14-JUN-2021,14-JUL-2021,14-MAY-2021
778086,1000,0.0699,30.88,1055,0.0808,"INDIVIDUAL","105","980621","KY",11-JUN-2021,13-JUL-2021,13-AUG-2021,16-MAY-2021
406033,6000,0.08,188.02,6739,0.1323,"INDIVIDUAL","105","454370","NJ",09-MAY-2021,12-MAR-2021,12-APR-2021,16-MAY-2021
851757,5000,0.0849,157.82,5414,0.1161,"INDIVIDUAL","359","1063721","VT",11-AUG-2021,12-NOV-2021,12-DEC-2021,16-JAN-2021
386541,10400,0.0737,322.88,11623,0.1207,"INDIVIDUAL","7","418858","TX",09-MAR-2021,12-APR-2021,12-MAY-2021,12-APR-2021
680433,2500,0.0692,77.11,2736,0.0821,"INDIVIDUAL","105","869236","AL",11-FEB-2021,13-FEB-2021,13-MAR-2021,13-FEB-2021
381104,1800,0.0737,55.89,2012,0.0725,"INDIVIDUAL","7","409174","CO",09-FEB-2021,12-MAR-2021,12-APR-2021,14-NOV-2021
469988,16000,0.0705,494.4,17738,0.058,"INDIVIDUAL","7","593144","TX",09-DEC-2021,12-JUL-2021,12-AUG-2021,16-APR-2021
475108,7500,0.0705,231.75,8014,0.0426,"INDIVIDUAL","7","601235","CO",10-JAN-2021,11-MAR-2021,11-APR-2021,11-MAR-2021
836828,7500,0.0599,228.14,8163,0.2102,"INDIVIDUAL","96","1046913","DE",11-AUG-2021,13-NOV-2021,13-DEC-2021,13-NOV-2021
687289,7000,0.0692,215.89,7567,0.1242,"INDIVIDUAL","105","877274","CA",11-MAR-2021,12-SEP-2021,12-OCT-2021,12-SEP-2021
474790,8000,0.0705,247.2,8664,0.0792,"INDIVIDUAL","7","600698","NY",10-JAN-2021,12-APR-2021,12-MAY-2021,16-FEB-2021
730669,6000,0.0766,187.08,6739,0.1464,"INDIVIDUAL","359","926657","NY",11-APR-2021,14-FEB-2021,14-MAR-2021,16-APR-2021
735441,7000,0.0849,220.95,7954,0.2412,"INDIVIDUAL","359","932157","PA",11-MAY-2021,14-MAY-2021,14-JUN-2021,16-MAY-2021
485715,4000,0.1062,130.24,4689,0.1011,"INDIVIDUAL","1625","618879","CT",10-MAR-2021,13-APR-2021,13-MAY-2021,16-APR-2021
503367,15000,0.1025,485.78,17281,0.1128,"INDIVIDUAL","612","647818","WY",10-APR-2021,12-OCT-2021,12-NOV-2021,12-OCT-2021
749988,2000,0.1099,65.47,2096,0.0936,"INDIVIDUAL","1625","949275","TX",11-MAY-2021,11-NOV-2021,11-DEC-2021,11-DEC-2021
471662,24000,0.1218,799.2,24244,0.242,"INDIVIDUAL","1379","595463","CA",09-DEC-2021,10-FEB-2021,10-MAR-2021,07-AUG-2021
724040,1000,0.1111,32.8,1137,0.0471,"INDIVIDUAL","1479","919104","NY",11-APR-2021,12-NOV-2021,12-DEC-2021,12-DEC-2021
1043163,4500,0.1171,148.85,5358,0.0711,"INDIVIDUAL","1625","1273265","FL",11-NOV-2021,14-DEC-2021,14-JAN-2022,16-MAY-2021
473807,4500,0.1114,147.62,5315,0.17,"INDIVIDUAL","506","599104","PA",10-JAN-2021,13-JAN-2021,13-FEB-2021,13-FEB-2021
564259,1800,0.1149,59.35,2137,0.0151,"INDIVIDUAL","1379","726033","MI",10-AUG-2021,13-SEP-2021,13-OCT-2021,16-MAY-2021
797987,2500,0.1099,81.84,2907,0.0587,"INDIVIDUAL","1625","1003052","FL",11-JUN-2021,13-SEP-2021,13-OCT-2021,15-JAN-2021
464477,4500,0.1183,149.11,5304,0.0099,"INDIVIDUAL","1625","582181","PA",09-DEC-2021,12-MAR-2021,12-APR-2021,13-JUL-2021
460102,3500,0.1357,118.89,3969,0.0805,"INDIVIDUAL","1304","573959","CA",09-NOV-2021,11-FEB-2021,11-MAR-2021,11-FEB-2021
493683,6000,0.1422,205.71,7406,0.1409,"INDIVIDUAL","2825","631696","MO",10-MAR-2021,13-MAR-2021,13-APR-2021,16-MAY-2021
409503,3500,0.1316,118.2,4256,0.2083,"INDIVIDUAL","1304","460293","NY",09-JUN-2021,12-JUL-2021,12-AUG-2021,12-JUL-2021
472364,23500,0.1496,814.16,29310,0.0825,"INDIVIDUAL","2915","596465","CO",09-DEC-2021,13-JAN-2021,13-FEB-2021,13-FEB-2021
472214,22600,0.1496,782.98,28187,0.0788,"INDIVIDUAL","2915","596215","NY",09-DEC-2021,13-JAN-2021,13-FEB-2021,13-FEB-2021
472062,23600,0.1496,817.63,23895,0.0851,"INDIVIDUAL","2915","595963","NY",09-DEC-2021,10-FEB-2021,10-MAR-2021,13-FEB-2021
690606,8000,0.1565,279.88,9490,0.247,"INDIVIDUAL","3151","881044","AL",11-MAR-2021,12-NOV-2021,12-DEC-2021,16-MAY-2021
419127,4000,0.1474,138.15,4973,0,"INDIVIDUAL","2575","491642","NJ",09-JUL-2021,12-JUL-2021,12-AUG-2021,12-JUL-2021
391751,4000,0.1505,138.77,4763,0.1975,"INDIVIDUAL","3151","428101","MS",09-APR-2021,11-OCT-2021,11-NOV-2021,15-NOV-2021
372778,2400,0.1442,82.52,2971,0.1238,"INDIVIDUAL","2915","391952","MA",09-MAR-2021,12-APR-2021,12-MAY-2021,16-FEB-2021
471174,7500,0.0705,231.75,8344,0.0085,"INDIVIDUAL","7","594840","TX",10-JAN-2021,13-JAN-2021,13-FEB-2021,16-MAY-2021
583337,5000,0.0714,154.71,5570,0.0549,"INDIVIDUAL","105","749595","NJ",10-SEP-2021,13-OCT-2021,13-NOV-2021,13-OCT-2021
749390,13100,0.0749,407.44,13488,0.0275,"INDIVIDUAL","247","948621","CA",11-MAY-2021,11-OCT-2021,11-NOV-2021,16-MAY-2021
812462,4000,0.0749,124.41,4479,0.0052,"INDIVIDUAL","247","1015921","CA",11-JUL-2021,14-AUG-2021,14-SEP-2021,16-MAR-2021
399588,5800,0.0932,185.3,6716,0.0997,"INDIVIDUAL","247","442399","WA",09-MAY-2021,12-JUN-2021,12-JUL-2021,16-MAY-2021
433450,5500,0.0859,173.86,6150,0.1211,"INDIVIDUAL","247","516330","VA",09-AUG-2021,11-AUG-2021,11-SEP-2021,12-SEP-2021
611147,10000,0.0691,199.67,6778,0.0883,"INDIVIDUAL","359","769311","TX",10-NOV-2021,11-DEC-2021,11-JAN-2022,12-JAN-2021
838960,3000,0.0849,94.69,3366,0.1284,"INDIVIDUAL","359","1049091","WA",11-AUG-2021,13-SEP-2021,13-OCT-2021,13-SEP-2021
485234,10800,0.0788,337.83,12163,0.0376,"INDIVIDUAL","359","618122","PA",10-FEB-2021,13-MAR-2021,13-APR-2021,14-JAN-2021
623971,1900,0.0579,57.63,1944,0.2216,"INDIVIDUAL","96","799645","NY",10-DEC-2021,11-MAY-2021,11-JUN-2021,14-NOV-2021
584739,9000,0.0714,278.48,9865,0.0796,"INDIVIDUAL","105","751369","NJ",10-SEP-2021,12-OCT-2021,12-NOV-2021,16-APR-2021
672866,2000,0.0729,62.02,2233,0.0024,"INDIVIDUAL","247","860102","GA",11-FEB-2021,14-MAR-2021,14-APR-2021,14-OCT-2021
883995,3800,0.079,118.91,4300,0.1709,"INDIVIDUAL","247","1099330","FL",11-SEP-2021,14-NOV-2021,14-DEC-2021,14-OCT-2021
752122,4500,0.0542,135.72,4795,0.0777,"INDIVIDUAL","7","951674","FL",11-MAY-2021,12-DEC-2021,12-JAN-2022,12-DEC-2021
665294,9000,0.0579,272.95,9826,0.0968,"INDIVIDUAL","96","850593","IL",11-FEB-2021,14-FEB-2021,14-MAR-2021,14-FEB-2021
743941,6500,0.0599,197.72,7112,0.1331,"INDIVIDUAL","96","942327","CO",11-MAY-2021,14-FEB-2021,14-MAR-2021,15-JUN-2021
378205,5500,0.08,172.35,6034,0.008,"INDIVIDUAL","105","403074","MO",09-FEB-2021,10-DEC-2021,10-JAN-2022,10-NOV-2021
386851,6000,0.08,188.02,6769,0.0895,"INDIVIDUAL","105","416411","CA",09-MAR-2021,12-APR-2021,12-MAY-2021,12-APR-2021
653363,3000,0.0729,93.03,3334,0.0427,"INDIVIDUAL","247","835549","VA",11-JAN-2021,13-JUL-2021,13-AUG-2021,13-JUN-2021
760810,3200,0.0749,99.53,3481,0.0693,"INDIVIDUAL","247","961133","NY",11-MAY-2021,12-DEC-2021,12-JAN-2022,12-NOV-2021
353624,1800,0.0832,50.38,1806,0.085,"INDIVIDUAL","247","357323","PA",08-AUG-2021,11-FEB-2021,11-MAR-2021,11-JUN-2021
476925,6000,0.0894,190.63,6691,0.0913,"INDIVIDUAL","359","604357","NY",10-JAN-2021,12-OCT-2021,12-NOV-2021,13-NOV-2021
731269,6000,0.0766,187.08,6722,0.072,"INDIVIDUAL","359","927319","MD",11-APR-2021,14-MAY-2021,14-JUN-2021,14-APR-2021
805646,4800,0.0542,144.77,4966,0.1282,"INDIVIDUAL","7","1011709","CT",11-JUL-2021,12-JUL-2021,12-AUG-2021,16-JAN-2021
892547,12000,0.0662,368.45,13264,0.1425,"INDIVIDUAL","96","1109494","CA",11-SEP-2021,14-OCT-2021,14-NOV-2021,14-OCT-2021
685139,4000,0.0579,121.31,4344,0.1006,"INDIVIDUAL","96","874733","GA",11-FEB-2021,14-FEB-2021,14-MAR-2021,15-APR-2021
744231,7200,0.0699,222.29,8002,0.0242,"INDIVIDUAL","105","942686","FL",11-MAY-2021,14-MAY-2021,14-JUN-2021,14-MAY-2021
665503,4200,0.0729,130.25,4690,0.0414,"INDIVIDUAL","247","850858","CA",11-FEB-2021,14-FEB-2021,14-MAR-2021,15-OCT-2021
408378,4000,0.0932,127.79,4599,0.0277,"INDIVIDUAL","247","458437","DC",09-MAY-2021,12-MAY-2021,12-JUN-2021,14-OCT-2021
824461,2000,0.0542,60.32,2099,0.0519,"INDIVIDUAL","7","1033127","TX",11-JUL-2021,12-SEP-2021,12-OCT-2021,12-SEP-2021
741404,11200,0.0542,337.8,11527,0.0567,"INDIVIDUAL","7","939281","GA",11-MAY-2021,11-DEC-2021,11-JAN-2022,16-MAR-2021
687875,7000,0.0579,212.29,7552,0.2162,"INDIVIDUAL","96","877916","FL",11-MAR-2021,13-FEB-2021,13-MAR-2021,16-MAY-2021
674916,4000,0.0729,124.04,4322,0.0208,"INDIVIDUAL","247","862606","FL",11-FEB-2021,12-AUG-2021,12-SEP-2021,15-JAN-2021
383869,8400,0.0932,268.36,9661,0.0105,"INDIVIDUAL","247","414464","CA",09-MAR-2021,12-MAR-2021,12-APR-2021,12-MAR-2021
663606,8000,0.0729,248.08,8568,0.051,"INDIVIDUAL","247","848574","NJ",11-FEB-2021,12-MAY-2021,12-JUN-2021,14-SEP-2021
596783,3000,0.0788,93.85,3379,0.087,"INDIVIDUAL","359","766062","AZ",10-OCT-2021,13-NOV-2021,13-DEC-2021,13-OCT-2021
706220,3075,0.0542,92.75,3339,0.0787,"INDIVIDUAL","7","898423","NY",11-MAR-2021,14-APR-2021,14-MAY-2021,16-APR-2021
772651,1700,0.0699,52.49,1809,0.052,"INDIVIDUAL","105","974641","VA",11-JUN-2021,12-JUL-2021,12-AUG-2021,16-MAY-2021
859047,6000,0.0699,185.24,6665,0.1194,"INDIVIDUAL","105","1071722","NV",11-AUG-2021,14-JUL-2021,14-AUG-2021,16-MAY-2021
